Comment Id,Date / Time,From Id,From,Message,Likes,Comments
10157361185413044_114438236497050,2019-06-25 06:50:36,,,I cut out your Name,0,0
10157361185413044_701746413644587,2019-06-25 06:51:12,,,"Foo fighters 
Green day
Rammstein
Volbeat",0,0
10157361185413044_701748970310998,2019-06-25 06:56:52,,,Pertness wäre mal genial.. Metal vom feinsten.... 🍺🤘🤘🤘🤘,1,0
10157361185413044_701749073644321,2019-06-25 06:57:07,,,"ARCHITECTS als headliner😊👌
Gutalax, thy art is murder, rings of saturn, i prevail, vulvodynia, within destruction, Acrania, walking dead on broadway, parkway drive, heaven shall burn, august burns red, Era, bury tomorrow, arch enemy,",1,0
10157361185413044_114442083163332,2019-06-25 07:00:40,,,Eidütig FireRose 🤘🏻🤘🏻,0,0
10157361185413044_164272041281305,2019-06-25 07:03:30,,,Deconvolution,0,0
10157361185413044_2014743218631963,2019-06-25 07:03:41,,,Tu veux faire toute la prog ? 😂😂😂,0,0
10157361185413044_164272504614592,2019-06-25 07:06:24,,,"Pertness
Excelsis
FFDP
Disturbet
Sabaton 
Hammerfall
Iron maiden
Saltatio Mortis",0,0
10157361185413044_101899287736430,2019-06-25 07:08:12,,,"Skull fist
Spiders
Vintage caravan
Bullet",1,0
10157361185413044_164273154614527,2019-06-25 07:13:27,,,und zum Abschliessen am Abschluss.....d'Beatrice Egli  😁😂😉,0,0
10157361185413044_2014757215297230,2019-06-25 07:14:45,,,"Billy Talent, Rise Against, Five Finger Death Punch, Volbeat, Parkway Dive, Heaven Shall Burn, Rammstein, Ärzte",0,0
10157361185413044_164273344614508,2019-06-25 07:15:38,,,"Rammstein, Volbeat in Extremo, Godsmack,",1,0
10157361185413044_164273651281144,2019-06-25 07:18:29,,,I CUT OUT YOUR NAME,0,0
10157361185413044_2014765161963102,2019-06-25 07:21:08,,,"Abort Once Around, für mehr junge Bands 🌚",2,0
10157361185413044_164274011281108,2019-06-25 07:21:24,,,Perthness,0,0
10157361185413044_101899964403029,2019-06-25 07:23:09,,,"Rammstein
Saltatio Mortis",1,0
10157361185413044_357514601575905,2019-06-25 07:23:43,,,Pertness,0,0
10157361185413044_101899994403026,2019-06-25 07:23:48,,,Ye banished privateers,0,0
10157361185413044_164274414614401,2019-06-25 07:24:35,,,"Bury tomorrow
Parkway Drive
Any given day
As I lay dying
Fit for a king
Heaven shall burn
Trivium
Emmure
Architects
Monuments
Nine ice kills.
Rise of the Northstar",0,0
10157361185413044_357515214909177,2019-06-25 07:25:00,,,"Emerald, Fire Rose, Sinside, Maiden",1,0
10157361185413044_2014770161962602,2019-06-25 07:25:08,,,Crashtime Gomorra DeepSun Destruction Devine Toil Emerald Killer BurningWitches,0,0
10157361185413044_2014771705295781,2019-06-25 07:26:26,,,rammstein,0,0
10157361185413044_101900144403011,2019-06-25 07:27:08,,,I CUT OUT YOUR NAME,0,0
10157361185413044_420445012017548,2019-06-25 07:32:01,,,THECITYISOURS,0,0
10157361185413044_420445528684163,2019-06-25 07:33:29,,,"Rammstein, Hammerfall,
Powerwolf,
Gloryhammer,
Beast in Black,
Subway to Sally",0,0
10157361185413044_420446095350773,2019-06-25 07:35:09,,,Pentarium,1,0
10157361185413044_672299396576778,2019-06-25 07:39:05,,,Pascal Wenger 🤘🤘🤘,0,0
10157361185413044_130936601456119,2019-06-25 07:39:36,,,The Last Internationale,0,0
10157361185413044_386809181941293,2019-06-25 07:39:48,,,Five Finger Death Punch,0,0
10157361185413044_420447918683924,2019-06-25 07:40:03,,,"Pertness 
Unzucht
Eluveitie 
Ost+Front",0,0
10157361185413044_672301453243239,2019-06-25 07:41:17,,,DINOSAUR PILE UP !!!,0,0
10157361185413044_420449388683777,2019-06-25 07:43:41,,,FEVER 333 !!!!,0,0
10157361185413044_386810551941156,2019-06-25 07:43:56,,,ALL WILL KNOW,1,0
10157361185413044_672303699909681,2019-06-25 07:46:16,,,Breakdowns At Tiffany's 🙌😘,0,0
10157361185413044_386811505274394,2019-06-25 07:46:24,,,"Eisbrecher 
Rammstein 
Skillet 
In flames 
Vollbeat 
While shee sleeps 
Bullet for my valentin
Avegend sevenvold
Varg 
Slipknot",0,0
10157361185413044_420450515350331,2019-06-25 07:46:41,,,"strike anywhere / great collapse, the ghost inside, the interrupters, ska-p",0,0
10157361185413044_130938108122635,2019-06-25 07:50:41,,,Rose Tattoo,0,0
10157361185413044_420453098683406,2019-06-25 07:54:13,,,"Rammstein, Bullet for my Valentine, heaven shall burn, Green day, foo fighters, eisbrecher.",0,0
10157361185413044_386814218607456,2019-06-25 07:55:08,,,Hood Brawl,1,0
10157361185413044_386814251940786,2019-06-25 07:55:12,,,Matthias,1,2
10157361185413044_386815381940673,2019-06-25 07:58:51,,,Apophis,0,0
10157361185413044_672309979909053,2019-06-25 07:59:56,,,HYSTERIA,1,0
10157361185413044_672310253242359,2019-06-25 08:00:40,,,"System of a down, limp bizkit, offspring",0,0
10157361185413044_386816248607253,2019-06-25 08:01:28,,,Marie Bobillier oui 🤘🏼😂,0,0
10157361185413044_359940124715556,2019-06-25 08:02:39,,,ALL WILL KNOW,0,0
10157361185413044_359940268048875,2019-06-25 08:02:58,,,Pentarium,1,0
10157361185413044_359940711382164,2019-06-25 08:04:05,,,FROGstitution 🤟,0,0
10157361185413044_447390732483374,2019-06-25 08:04:24,,,"Gloryhammer, Kvelertak (on the big stage this time), Aephanemer, Amorphis, Dalriada, Elvenking, Heavy Metal Perse (would be awesome), Shylmagoghnar, Twilight Force, Wintersun",0,0
10157361185413044_359941914715377,2019-06-25 08:07:38,,,Circle Of Execution,0,0
10157361185413044_340352999989681,2019-06-25 08:09:03,,,Five finger death punch und Danko jones,0,0
10157361185413044_359943694715199,2019-06-25 08:12:56,,,3rd Choice,1,0
10157361185413044_447394472483000,2019-06-25 08:13:38,,,Infinitas 😉👍,0,0
10157361185413044_193526251648980,2019-06-25 08:16:16,,,"Turmion Kätilöt
Beast in Black
Hammerfall
Twisted Sister 
Ärzte
Green Day
Imagine Dragon",1,0
10157361185413044_359946171381618,2019-06-25 08:18:56,,,Oli Coco Sun ähh du hesch eh kei ahnig 😜🤣😘,0,0
10157361185413044_340356549989326,2019-06-25 08:19:17,,,"Lionheart, Sick Of It All, 1000 Löwen unter Feinden, Hellvetica, Agnostic Front, Terror, Hatebreed, Madball...🤘🏻",0,0
10157361185413044_447397159149398,2019-06-25 08:21:11,,,Imagine Dragons/The Killers,0,0
10157361185413044_359948108048091,2019-06-25 08:24:32,,,Fighter V,0,0
10157361185413044_447398772482570,2019-06-25 08:25:37,,,All Will Know ;),0,0
10157361185413044_901248756898530,2019-06-25 08:29:07,,,"Die Ärzte, Me first and the gimme gimmes, Volbeat",1,0
10157361185413044_700086080430178,2019-06-25 08:30:01,,,kha.wis,1,0
10157361185413044_901249223565150,2019-06-25 08:30:07,,,Pertness,0,0
10157361185413044_877553635930302,2019-06-25 08:30:20,,,Hysteria,0,0
10157361185413044_2206441246117928,2019-06-25 08:31:15,,,Hellacopters,0,0
10157361185413044_901252513564821,2019-06-25 08:37:44,,,"Noëlle Rothmund haha, so alt bisch etz mol au nid 😋 i quäl mi mol immer no hi i mim hocha alter 😂",0,0
10157361185413044_877558792596453,2019-06-25 08:41:29,,,"Support your locals bands!
WICKED PLAN
XII Gallon Overdose
INFINITAS
Pablo Infernal
Crude Caress",1,2
10157361185413044_2206452939450092,2019-06-25 08:42:49,,,"Circus of Fools
https://youtu.be/MX09wMkl7qo",14,0
10157361185413044_700091597096293,2019-06-25 08:43:08,,,Joel Peter Carinola All Life Ends hast du vergessen 😁,0,0
10157361185413044_901255846897821,2019-06-25 08:46:22,,,"Karnivool
Tool
Thrice",0,0
10157361185413044_877563335929332,2019-06-25 08:51:47,,,Sabrina Wanner halt ä d‘schnöre. Du bisch die wo gange isch und wider zrug id heimat cho isch oder!?😜😂,0,0
10157361185413044_901258496897556,2019-06-25 08:52:51,,,Reliquiae,0,0
10157361185413044_901259066897499,2019-06-25 08:54:24,,,Tir Nan Og & Darth Polly,0,0
10157361185413044_137852907310719,2019-06-25 08:55:58,,,Glowing Shelter,1,0
10157361185413044_1426509527489026,2019-06-25 08:56:01,,,Wie wär's mit der Guerilla Band vom St. Gallen Open Air Stepfather Fred? 😁🤘🏻,1,0
10157361185413044_1426510267488952,2019-06-25 08:57:42,,,"Böhse onkelz, Rammstein, oomph,
 Eisbrecher, bullet for my valentine",1,0
10157361185413044_1426511187488860,2019-06-25 08:59:43,,,Anamorph 😁,0,0
10157361185413044_2377408942505358,2019-06-25 09:00:18,,,Soulshifter,0,0
10157361185413044_2377409045838681,2019-06-25 09:00:35,,,"Rammstein, avenged Sevenfold, Hatebreed, Soulfly, Heaven Shall Burn, Marylin Mason, Volbeat, Arch Enemy",0,0
10157361185413044_2377409609171958,2019-06-25 09:01:48,,,This Room Is Alive 🤘,0,0
10157361185413044_112421506705538,2019-06-25 09:02:03,,,Oli Coco Sun jaaa du heschs errate.. 😉 Wer kann der kann.. 😋,0,0
10157361185413044_137853333977343,2019-06-25 09:02:47,,,Sabrina Wanner 😂😂 jaja. Scho guet. Wenigstens weisch wos schön isch😉,0,0
10157361185413044_137853357310674,2019-06-25 09:03:04,,,Oli Coco Sun siiicher 😉,0,0
10157361185413044_112422806705408,2019-06-25 09:05:56,,,"Crisix !!!!!
System of a Down
Alice Cooper
Tenacious D
Die Ärzte 
The Exies
Rammstein
Foo Fighters
Burning Witches
Cannibal Corpse
Disturbed
Böhse Onkelz
Arch Enemy
Subway to Sally",0,0
10157361185413044_137853500643993,2019-06-25 09:06:27,,,Pertness,1,0
10157361185413044_112423240038698,2019-06-25 09:08:04,,,Stepfather Fred! Guerilla Band vom Openair St. Gallen 2018,2,0
10157361185413044_1426516157488363,2019-06-25 09:11:15,,,😘,0,0
10157361185413044_112424380038584,2019-06-25 09:12:53,,,Circus of Fools,0,0
10157361185413044_2377414779171441,2019-06-25 09:13:31,,,PERTNESS🎸💥💥🎸!!,0,0
10157361185413044_2377414862504766,2019-06-25 09:13:42,,,"HAK Mundartmetal 🤟🤟🤟 lesgo! 
Jana Lan",2,0
10157361185413044_1426517134154932,2019-06-25 09:13:50,,,also wenn du nit jünger bisch....,0,0
10157361185413044_112424780038544,2019-06-25 09:15:07,,,Sorepoint Oftringen.😬,0,0
10157361185413044_2377416095837976,2019-06-25 09:16:48,,,Modern Day Heroes🔥,0,0
10157361185413044_1426519057488073,2019-06-25 09:17:35,,,Circus of Fools Love those Guys;D,1,0
10157361185413044_1426520384154607,2019-06-25 09:20:42,,,"Feuerschwanz Hämatom schandmaul volbeat eisbrecher megaherz ostfront arch enemy oomph!
😍😍😍

Dario Amstad oder diä wäreds",0,2
10157361185413044_2377417672504485,2019-06-25 09:21:08,,,Powerwolf,0,0
10157361185413044_137854633977213,2019-06-25 09:21:13,,,Soulshifter,1,0
10157361185413044_2377417999171119,2019-06-25 09:22:00,,,Circus of fools <3 hab sie auf dem mera luna als Newcomer vor ein paar Jahren erlebt. Tolle Band,3,0
10157361185413044_2377418239171095,2019-06-25 09:22:34,,,Stepfather Fred,1,0
10157361185413044_2377418875837698,2019-06-25 09:24:02,,,HULK CITY,1,0
10157361185413044_2254532958193511,2019-06-25 09:24:39,,,Halls of Oblivion,0,0
10157361185413044_2254533658193441,2019-06-25 09:26:09,,,Corpus Delicti 🤘,0,0
10157361185413044_1426523094154336,2019-06-25 09:27:04,,,Stjepan Palescak samsiii!!! whyyy!,0,0
10157361185413044_112427176704971,2019-06-25 09:29:33,,,Nico Benjamin Wiget 🥰,0,0
10157361185413044_2377421552504097,2019-06-25 09:30:17,,,"Asking Alexandria, Bring me the Horizon, Three days grace, Disturbed, Slaves, Alter Bridge, I prevail, Beyond the Black, Breaking Benjamin, Dead by April, Halestorm, In this Moment, Apocalyptica, Bad Wolves, Too close to touch, falling in reverse, Lacuna Coil, while she sleeps, we came as Romans",0,0
10157361185413044_2377421669170752,2019-06-25 09:30:33,,,Freiwild,1,0
10157361185413044_137855420643801,2019-06-25 09:30:47,,,Megaherz Manowar Heimaterde in extremo Powerwolf  airbourn 😃😃,0,0
10157361185413044_1426524707487508,2019-06-25 09:31:16,,,Jaa das wer geill,0,0
10157361185413044_112427583371597,2019-06-25 09:31:22,,,Michelle Myu Bloch wels geil esch und fählt ☺️,0,0
10157361185413044_2377422049170714,2019-06-25 09:31:24,,,"Avenged sevenfold
Ramstein
Onkelz
Parkway Drive
Metallica
Exelsis",3,0
10157361185413044_2377422402504012,2019-06-25 09:32:09,,,Simia Sapiens,0,0
10157361185413044_2254536744859799,2019-06-25 09:32:47,,,STEPFATHER FRED  Guerilla Band vom St. Gallen Open Air 🤘🏻,1,0
10157361185413044_1426526114154034,2019-06-25 09:34:35,,,Wicked WICKED PLAN,1,0
10157361185413044_1426526757487303,2019-06-25 09:35:51,,,Inner Core,0,0
10157361185413044_1426527027487276,2019-06-25 09:36:26,,,Deadlock,0,0
10157361185413044_2377426272503625,2019-06-25 09:36:39,,,Dimmu Borgir🤘🏼,1,0
10157361185413044_2254541484859325,2019-06-25 09:41:28,,,A R C H I T E C T S ❤️ T//S,0,0
10157361185413044_1426529277487051,2019-06-25 09:41:36,,,Raised Fist,0,0
10157361185413044_112430146704674,2019-06-25 09:42:15,,,Wicked plan,1,0
10157361185413044_2377429075836678,2019-06-25 09:43:09,,,Bad Religion,0,0
10157361185413044_2254542244859249,2019-06-25 09:43:19,,,Circus of Fools!!,0,0
10157361185413044_2377429162503336,2019-06-25 09:43:22,,,Circus of Fools wären mega cool,0,0
10157361185413044_2254542758192531,2019-06-25 09:44:26,,,"Mob Rules,,,,",0,0
10157361185413044_2254542818192525,2019-06-25 09:44:32,,,Circus of fools,0,0
10157361185413044_1426531487486830,2019-06-25 09:45:11,,,Billy and the BoozeBirds,3,0
10157361185413044_112433250037697,2019-06-25 09:49:24,,,Evanecence,0,0
10157361185413044_2377433039169615,2019-06-25 09:51:17,,,Evanescence🖤,0,0
10157361185413044_112435006704188,2019-06-25 09:53:54,,,KNÖPPEL!!!! 🤟,0,0
10157361185413044_2254547221525418,2019-06-25 09:54:52,,,"""Guerilla Band vom St. Gallen Open Air""
Stepfather Fred",1,0
10157361185413044_112435320037490,2019-06-25 09:55:46,,,Inner Core,0,0
10157361185413044_112435920037430,2019-06-25 09:57:59,,,Feine sahne fischfilet,0,0
10157361185413044_1426538977486081,2019-06-25 09:59:14,,,Stepather Fred✊,5,0
10157361185413044_112437023370653,2019-06-25 10:01:16,,,Last Kind Words,0,0
10157361185413044_112437240037298,2019-06-25 10:02:18,,,https://m.facebook.com/story.php?story_fbid=1909708959080018&id=140899012627697 Stepfather Fred gehören unbedingt auf die Bühne 😍 die Jungs sind mehr als cool 👍❤️,0,0
10157361185413044_137858790643464,2019-06-25 10:06:02,,,"Frank Carter and the Rattlesnakes, Of Mice & Men, Biffy Clyro, Architects, Asking Alexandria, Emil Bulls....",0,0
10157361185413044_112438083370547,2019-06-25 10:06:09,,,"Our last night (da nicht gespielt)
Die ärzte
Parkway drive
A day to remember
Madsen
Sunrise skater kids
Sum 41
Vait
Callejon
Clutch
Danko jones
Frei.wild!!!",0,0
10157361185413044_1426543264152319,2019-06-25 10:08:32,,,"Stepfather Fred
die Guerilla Band vom St. Gallen Open Air und die aktivste Band aus unserem schönen Allgäu mit denen wir es auf keinen Fall langweilig 😎🤘 https://m.youtube.com/watch?v=6iP5LwvvBaU",2,0
10157361185413044_2254553051524835,2019-06-25 10:08:41,,,ASP,0,0
10157361185413044_137860060643337,2019-06-25 10:20:40,,,Stepfather Fred,1,0
10157361185413044_1426549170818395,2019-06-25 10:21:25,,,LAST JETON,0,0
10157361185413044_112441473370208,2019-06-25 10:21:51,,,Truckfighters,0,0
10157361185413044_112442283370127,2019-06-25 10:25:48,,,INNER CORE,0,0
10157361185413044_1426551840818128,2019-06-25 10:27:07,,,Böhse Onkelz :),0,0
10157361185413044_2254562681523872,2019-06-25 10:29:27,,,"Parkway Drive
While She Sleeps
Stick To Your Guns
Ghost
Rise of the Northstar
System Of A Down
TOOL
Tenacious D
Foo Fighters",0,0
10157361185413044_137860757309934,2019-06-25 10:30:07,,,Circus of Fools,0,0
10157361185413044_112443573369998,2019-06-25 10:32:27,,,"I prevail 
memphis may fire
blessthefall
escape the fate",0,0
10157361185413044_137860973976579,2019-06-25 10:32:30,,,Circus of Fools👍,0,0
10157361185413044_112443616703327,2019-06-25 10:32:43,,,"Amorphis
Die Apokalyptischen Reiter
Eluveitie
Die Ärzte",0,0
10157361185413044_2377454182500834,2019-06-25 10:33:52,,,"Black Stone Cherry
Volbeat
Kamelot
Rose Tattoo
New Roses
Rival Sons
Saving Abel
Adelitas Way
Hinder
Seether
Fiddlers Green
5FDP
Greenday
Und immer wieder Die Toten Hosen",0,0
10157361185413044_137861170643226,2019-06-25 10:35:16,,,Stepfather Fred 🤘🤘🤘,1,0
10157361185413044_137861183976558,2019-06-25 10:35:37,,,Wa isch denn euer problem mit freiwild,2,0
10157361185413044_112444563369899,2019-06-25 10:38:30,,,Pearl Jam,0,0
10157361185413044_112444710036551,2019-06-25 10:39:16,,,"Parkway drive
Any given day
Atilla
Deez nuts
Fit for aking
Freiwild
Good Charlotte
Dum 41
Heaven Shull burn
Eskimo Callboy",0,0
10157361185413044_2254568458189961,2019-06-25 10:40:02,,,Ronny Benz würdmi eu interessiere,0,0
10157361185413044_1426558787484100,2019-06-25 10:40:16,,,"Our Mirage, Imminence, I- Prevail",0,0
10157361185413044_2377459152500337,2019-06-25 10:43:52,,,"Gojira
Heaven shall burn
In Extremo (dies mal ohne kurzfristige Absage ;))
Equilibrium
Varg",0,0
10157361185413044_1426560534150592,2019-06-25 10:44:09,,,Mess Up Your DNA,1,0
10157361185413044_137862367309773,2019-06-25 10:48:20,,,TOTENGEFLÜSTER!!!,1,0
10157361185413044_112447210036301,2019-06-25 10:49:28,,,Inner Core,0,0
10157361185413044_2377461909166728,2019-06-25 10:49:39,,,Forge und Circus Of Fools,0,0
10157361185413044_112448240036198,2019-06-25 10:55:27,,,https://www.facebook.com/steelmadeofficial/,0,0
10157361185413044_137863097309700,2019-06-25 10:55:27,,,Illumenium 🤘,0,0
10157361185413044_357281718321935,2019-06-25 11:03:07,,,mayhem,0,0
10157361185413044_311597316395408,2019-06-25 11:03:13,,,mayhem,0,0
10157361185413044_620792578417359,2019-06-25 11:03:25,,,Die Alkocops,0,0
10157361185413044_620793865083897,2019-06-25 11:06:44,,,Iron Horses,0,0
10157361185413044_620795231750427,2019-06-25 11:10:18,,,Notus-Gang,0,0
10157361185413044_128449605031458,2019-06-25 11:10:20,,,"Pertness, Beyond Dystopia, System of a Down, Rammstein, Haggard, Dark Tranquillity, Insomnium, Wolfmother, Be`Lakor",0,0
10157361185413044_357285668321540,2019-06-25 11:13:04,,,Social Distortion,0,0
10157361185413044_490389578394592,2019-06-25 11:15:32,,,Soulshifter,1,0
10157361185413044_311602423061564,2019-06-25 11:15:39,,,DevilsBridge,1,0
10157361185413044_490392368394313,2019-06-25 11:22:20,,,"DÄ
FFDP
FABER
QL
BRDIGUNG
KMPFSPRT
HÄMATOM, ohne Sturm
UNZUCHT
FREIWILD
MEGAHERZ
ARCH ENEMY
NOMY
IN THIS MOMENT
ZICO CHAIN
EGYPT CENTRAL
THOUSEND FOOT KRUTCH
FROM ASHES ZO NEW
IN FLAMES
TWENTY ONE PILOTS
H-BLOCKX
ADAM ANGST
NATHANIEL RATELIFF
JENNIFER ROSTOCK
BAD WOLFES
SANTIANO
MASSENDEFEKT
BROTHERS OF METAL
SEVEN NATION ARMY
IRIE REVOLTES
IN EXTREMO
GÖTZ WIDMANN
SARAH LESCH
BROILERS 
ROGERS
und und und...könnte den ganzen Tag so weiter machen...",0,0
10157361185413044_620801535083130,2019-06-25 11:22:30,,,"Stepfather Fred, Alice in Chains, Godsmack, Queens of the Stone Age",1,0
10157361185413044_311605153061291,2019-06-25 11:22:58,,,Colossus fall,0,0
10157361185413044_357289228321184,2019-06-25 11:23:31,,,WHY AMNESIA,2,0
10157361185413044_380247405947042,2019-06-25 11:26:37,,,Tragedy Of Mine,1,0
10157361185413044_415069152677855,2019-06-25 11:28:44,,,"all american rejects, a day to remember , Broken Reality , Emerald",1,0
10157361185413044_415072692677501,2019-06-25 11:38:20,,,"We Spoke Of Lies 
Burning Witches 
Helgrindur
All Will Know
Nothgard",0,0
10157361185413044_380253105946472,2019-06-25 11:40:09,,,Corpus Delicti !!! \m/,0,0
10157361185413044_415074096010694,2019-06-25 11:41:45,,,Steve Link Band 🤘🤘,1,0
10157361185413044_208508563458486,2019-06-25 11:42:51,,,Circus of Fools,0,0
10157361185413044_208508576791818,2019-06-25 11:42:56,,,Circus of Fools,0,0
10157361185413044_356089125103285,2019-06-25 11:46:33,,,Au jooo   ich tubel,0,0
10157361185413044_415076576010446,2019-06-25 11:47:04,,,The Lost Art,1,0
10157361185413044_415077699343667,2019-06-25 11:49:40,,,Circus of Fools,0,0
10157361185413044_1132077880335819,2019-06-25 11:50:10,,,Broken Fate usem Freiamt,0,0
10157361185413044_1132078010335806,2019-06-25 11:50:36,,,Irony Of Fate,0,0
10157361185413044_605714106620048,2019-06-25 11:53:40,,,"A7x, Trivium, BMTH, Ghost, Three Days Grace",0,0
10157361185413044_144381766649400,2019-06-25 11:58:02,,,O'MARA,1,0
10157361185413044_605716106619848,2019-06-25 11:58:15,,,Evocation,0,0
10157361185413044_360653534593326,2019-06-25 12:01:19,,,"Jessica Brütsch und du? Schlag was vor. Ich hatte ne Umfrage zum greenfield, da hab ich meine Vorschläge schon geäußert.",0,0
10157361185413044_360654317926581,2019-06-25 12:03:35,,,Invictus,0,0
10157361185413044_2534545826579816,2019-06-25 12:03:38,,,"Jinjer, Alien Weaponry, Motionless in White, Disturbed, Upon A Burning Body, Amorphis, Lower Than Atlantis, After the Burial, Skillet, Crown the Empire",1,0
10157361185413044_144383356649241,2019-06-25 12:13:35,,,SuicidiuS Official,1,0
10157361185413044_2534564599911272,2019-06-25 12:17:38,,,Circus of Fools!!,0,0
10157361185413044_605725423285583,2019-06-25 12:19:50,,,ALL WILL KNOW,0,0
10157361185413044_481392432668442,2019-06-25 12:21:30,,,Unplaces - Indie-Synth-Rock,0,0
10157361185413044_437545966798523,2019-06-25 12:27:47,,,"infected rain, talco, agnostic front, ensiferum",0,0
10157361185413044_345052082835639,2019-06-25 12:28:23,,,"Within Tempetation, Rammstein, Asking Alexandria",0,0
10157361185413044_149736446182006,2019-06-25 12:29:41,,,"Dark Tranquillity
Furor Gallico
Ensiferum",0,0
10157361185413044_1337818769701730,2019-06-25 12:34:18,,,Airborn 🤟,0,0
10157361185413044_1337818869701720,2019-06-25 12:34:34,,,"Korn, Ives Irie, Delinquent Habits, Biffy Clyro, House of Pain, Psycho Realm, Cypress Hill, Power Flow.",1,0
10157361185413044_345055156168665,2019-06-25 12:35:55,,,"Disturbed
Broken Fate
Blutengel
Soil 
Lord of the lost 
Xandria
All that remains
Dimmu borgir
Skillet
Welicoruss
The Hu
Jinjer
Dope
Emmure
Cradle of filth
Unzucht
Semblant
Days of cinder
Saliva
Drowning pool
Disarmonia mundi",0,0
10157361185413044_1337820326368241,2019-06-25 12:36:46,,,"Our last night
All that remains
I Prevail
Issues
Escape the Fate
State Champs
Framing Hanley",0,0
10157361185413044_437550056798114,2019-06-25 12:37:32,,,Matthias Steiner hab icj auch schon gemacht😊,0,0
10157361185413044_345055742835273,2019-06-25 12:37:36,,,"Joel Peter Carinola Ich weiss nicht, ob wir wirklich am Greenfield spielen wollen...",0,0
10157361185413044_481400039334348,2019-06-25 12:39:11,,,Thy art is murder,0,0
10157361185413044_437551786797941,2019-06-25 12:42:05,,,pffff... die ärzte giuste? ...über system of a down redi gar nid 🤮 ...de dütlech lieber frei.wild oder onkelz 😘,0,0
10157361185413044_1337823593034581,2019-06-25 12:42:53,,,Stepfather Fred,3,0
10157361185413044_345057962835051,2019-06-25 12:43:01,,,Ja denn schrieb 😉😘,0,0
10157361185413044_149738512848466,2019-06-25 12:43:04,,,Dr. Elephant's Revolution,2,0
10157361185413044_1337824046367869,2019-06-25 12:43:36,,,Delinquent Habits,0,1
10157361185413044_149738702848447,2019-06-25 12:44:45,,,"frei.wild
böhse onkelz

...voilà Manuela Giustiniani 😘",1,1
10157361185413044_437553140131139,2019-06-25 12:45:41,,,"borki, am DO bini im Z7... stone temple pilots 🤘",0,0
10157361185413044_149738772848440,2019-06-25 12:45:44,,,Brave Bueb 😂,1,0
10157361185413044_149738779515106,2019-06-25 12:45:48,,,Wäre auch mal schön mit einer Berner Oberländer Band „ Pertness/ Constraint 🤘🤘🤘,0,0
10157361185413044_437555393464247,2019-06-25 12:51:00,,,"Skillet
Frei Wild
Billy Talent
Rammstein
Five Finger Dead Punch
Avenged Sevenfold
Stick to your Guns
Metallica",0,0
10157361185413044_437555760130877,2019-06-25 12:51:46,,,sum41,0,0
10157361185413044_1023333067866249,2019-06-25 12:57:45,,,Alexandra Salzmann volbeat wäri auso au debi 😂,0,0
10157361185413044_1023336511199238,2019-06-25 13:01:53,,,"Flogging Molly, In Flames, Bullet for my Valentine, Enter Shikari, Rise Against, Wizo",1,0
10157361185413044_2187730128185111,2019-06-25 13:02:00,,,Limerick -Band,0,0
10157361185413044_317252355883550,2019-06-25 13:02:13,556889194325680,Florence Black,We would love to play!,0,0
10157361185413044_2187732924851498,2019-06-25 13:05:43,,,"Freiwild, böhse onkelz, nice to eat you",1,0
10157361185413044_317254822549970,2019-06-25 13:06:24,,,"Muse, paramore, evanescence, deftones, die ärzte, green day",0,0
10157361185413044_2187736461517811,2019-06-25 13:12:38,,,Pillar of Salt,0,0
10157361185413044_2187737368184387,2019-06-25 13:14:16,,,Simia Sapiens,0,0
10157361185413044_1023346151198274,2019-06-25 13:19:42,,,@All Will Know,0,0
10157361185413044_1023346694531553,2019-06-25 13:20:46,,,"Marilyn Manson, Rammstein, godsmack, skillet,disturbed, korn, billy talent, five finger death punch",0,0
10157361185413044_242960616660141,2019-06-25 13:23:20,,,"I Prevail
Rise Against
Bullet for my Valentine
Thousand foot Krutch
Papa Roach
Stone Sour
Five Finger Death Punch",0,0
10157361185413044_242961089993427,2019-06-25 13:26:30,,,"Billy talent
Rammstein
ATTILA
Three days Grace
Rise against
Peach weber",0,0
10157361185413044_2367777336773779,2019-06-25 13:27:14,,,Justin Bieber,0,0
10157361185413044_242961243326745,2019-06-25 13:27:40,,,I CUT OUT YOUR NAME,2,1
10157361185413044_2367780150106831,2019-06-25 13:32:38,,,"Abbath, Immortal, Morbid Angel, Suffocation, Cryptopsy, Haemorrhage, Carcass, Exodus, Terrorizer...",1,1
10157361185413044_2295543847335846,2019-06-25 13:34:09,,,Bene hahaha emu nöd am greenfield.. den ehner am Royal Arena 😅😎✌🏻,0,0
10157361185413044_143867903356067,2019-06-25 13:37:46,,,"Ärzte, Rammstein, Ost+Front, Knorkator, Eisbrecher",1,0
10157361185413044_143867980022726,2019-06-25 13:38:16,,,"Aerzte,Muse,Slipknot",0,0
10157361185413044_833087153742683,2019-06-25 13:38:40,,,Ghost!,0,0
10157361185413044_2367783506773162,2019-06-25 13:39:42,,,Bernhard Wyder yesssss!!!!!,0,0
10157361185413044_2367784906773022,2019-06-25 13:42:27,,,@innercoreofficial,0,0
10157361185413044_242964333326436,2019-06-25 13:43:14,,,Backstabbed :D,1,0
10157361185413044_242964889993047,2019-06-25 13:47:55,,,Killer 🤘,0,0
10157361185413044_833090747075657,2019-06-25 13:47:55,,,WICKED PLAN🤘,1,0
10157361185413044_2367788496772663,2019-06-25 13:49:02,,,Reaching 62 F,2,0
10157361185413044_2295554960668068,2019-06-25 13:49:29,,,In Extremo 🤘🏻,0,0
