Message,Likes,Comments
"Light the torch, killswitch engage, rise of the north stars, alter bridge",0,0
"Taake
Bölzer
Raubtier
Sepultura
Vader",0,0
Cro-Mags und H2O seit Jahren überfällig 💪,0,0
Marmorata Wasteland,1,0
Reliquiae 🤘🏻,2,0
streetlight manifesto,1,0
+ Five fingers death punch🤘,0,0
Greenfield Festival darf mol es spürli härter sie. So chli Brutal Death Metu,0,0
Kein Greenfield mehr ohne MORTAL FACTOR!,1,0
Ghost!!,0,0
Tempus Fuckit,1,0
https://www.facebook.com/Nodafreth-197273580294647/,0,0
Eternal Delyria 🤘🏻🤘🏻🤘🏻🤘🏻,3,0
"amon amarth, feine sahne fischfilet, metallica, greenday, sum41 , gun's n'roses, arch enemy, die ärtzte, acdc",0,0
rise against 😍,0,0
"Lotrify, volbeat, sabaton, nightwish, epica, butcher babies, delain, feuerschwanz, gloryhammer, system of a down, skindred, serenity, arch enemy, lacuna coil",1,0
"System of a down, Rammstein, nightwish, Sabaton, Stone sour, raphsody, Feuerschwanz, equillibrium, Manowar",0,0
"Mogwai, God is an Astronaut, Russian Circle, Caspian, Seas of Years",0,0
Avengend sevenfold,0,0
"Hellyeah
5FDP
Slash
Dark Tranquillity
Black Label Society
Sepultura
Trivium
Shakra
Gojira
Machine Head
Avenged Sevenfold
Skindred
Sixx A.M",0,0
Strangers In The Attic    😎🤘,0,0
Machet doch es Hellfest drus; dänn chömed Lüt wieder..🤘🎸🍻,1,0
Disturbed,0,0
SUN‘N‘STEEL,1,0
Black Diamonds🤘🏼,0,0
blackout problems,0,0
Glowing Shelter😀,0,0
The Carburators / DAD / Crucified Barbara / Eskimo Callboy / Airborn,0,0
"System of a Down
A Perfect Circle
Unantastbar
Smile Empty Soul",0,0
Freiwild 😍🤘,0,0
"Gracchus, 
Avenged Sevenfold, Nothing More, 
Soen
🖤",0,0
Mushroomhead,0,0
"I-Prevail, Bring me the Horizon, bullet for my valentine, skillet, blameshift, icon for hire, paramore etc.",0,0
Corpus Delicti!,3,0
Bünzlikrachers 🤘,0,0
Tempus fuck it der Sänger ist eine Kanone,1,0
🤓,0,0
Hirsig Sandro geish ja ebbeeh ned 😂 💘,1,0
Backstreet Boys,1,0
"For today
In flames
Hollywood undead
Skillet
Evanence",0,0
Fat dog,0,0
"Iron Maiden, Dragonforce, Megadeth, Anthrax, Versengold, Children of Bodom, Airbourne, Turisas, Clutch, Feuerschwanz, Machine Head, Hammerfall, Sepultura, Nightwish, Zeal & Ardor",1,0
"Nine inch nails, Rob Zombie and Marilyn Manson",0,0
"Volbeat, Flogging Molly, Steve ’n’ Seagulls, Takida, Nightwish, Disturbed, Evanecence, The Minx, Kissin Dynamite, Krokus, Gotthard, Freiwild",0,0
Natürlich SUN’N’STEEL!,0,0
"#Volbeat, #FloggingMolly, #FiveFingerDeathPunch, #Rammstein, #FreiWild, #Broilers, #BöhseOnkelz",0,0
Niels Maeder de wördi au wedermol go 🤙🏼🔥,0,0
Mona Begni-Marinangeli geit nid um etzike🤷‍♂️😂,0,0
"Ganz klar...Crown of Glory...
Und Sabaton sowie Rammstein... die gehen immer❤️",3,0
"Just try to convince Slayer to do one more and last show at Greenfield! 🙏🏻
Pearl Jam
Anthrax
Refused
Pennywise",0,0
"Hammerfall, pain, ärzte, ordens organ, powerwulf....",0,0
"breaking benjamin
five finger death punch 
bullet for my valentine 
in this moment 
arch enemy",0,0
"Ghost, Godsmack, Nothing more, Shinedown, Why so serious, Three days grace",0,0
Among Vultures,0,0
Rammstein,0,0
Nightwish,0,0
Nicole Harzenmoser,0,0
"A7x, Stone Sour, Marilyn Manson, Disturbed, Airbourne",0,0
Valentina Lardieri FFDP fehlt noch^^,1,0
"Rammstein
Korpiklaani
Heaven shall burn
Five finger death punch
Sabaton
Amon Amarth
Greenday
Manowar
Acdc
Bon jovi",0,0
Driven Under,0,0
In extremo,1,0
Nekropolis,0,0
PERTNESS!!! www.pertness.ch Pertness Shm,1,0
Glowing Shelter (Bödeli),0,0
Marmorata Wasteland,1,0
BROKEN FATE,0,0
Crown of Glory,1,0
Escape The Madness 🤘🏼🤘🏼,0,0
Tobi Brown Cadosch 😂😂😂,0,0
Simia Sapiens,0,0
"system of a down
rammstein
tenacious d
ärzte",0,0
Parkway Drive,1,0
SICKRET,3,0
"Dead Like Juliet

https://m.youtube.com/watch?v=zDQSd1k-zjI",0,0
"Forge 
Dreams in Fragments
Projekt Krank",0,0
Fat Dog,0,0
"Illumenium, Rob Zombie, System of a down, Flogging Molly, Disturbed, Ill Niño, Marilyn Manson, Me first and the gimme gimmes, Five finger death punch",0,0
PERTNESS ❣️🤘🏻,0,0
Gods of Silence,0,0
"System of a down, disturbed, exelsis, feuerschwanz, schandmaul, danko jones",0,0
"Crown of Glory
Devils Rage 
Irony of Fate
Broken Fate
Maverick 
The Wise Fools
Infinitas
Stormzone 
The Unity 
Gamma Ray 
Primal Fear 
Manimal",1,0
Stéphanie Gavillet Carrasco Fricker j'aurais pas mieux dis 😊😊😊😘😘😘,0,0
Kevin Marotzke das wär dr hammer 🤘🏼,0,0
Alter Bridge,0,0
Antilles <3,0,0
Pertness,1,0
Corpus delicti 🤙🏾,2,0
"System of a down
Korn
Manson
Korpiklaani
Alestorm
Powerwolf",0,0
Blink-182,0,0
"Faith No More, L7, Monster Magnet, Walls of Jericho, Buckcherry, All that Remains, NIN, FFDP, Stone Sour, Dead Cross, Foo Fighters, Helmet, Stone Temple Pilots, Pearl Jam, and many more.... und natürlich 
Metallica, Slipknot & Hosen",1,1
Glowing Shelter,0,0
ALL WILL KNOW,0,0
ALL WILL KNOW,0,0
ALL WILL KNOW,1,0
Pertness,1,0
"Uf d gfahr hi dasi mi unbeliebt mache.. i wär für 
‼️NICKELBACK‼️",2,0
NEKROGOBLIKON😍,0,0
"Rammstein, Volbeat, Green Day, Avenged Sevenfold, Bullet For my Valentine, Iron Maiden",0,0
Broken Fate!!!,0,0
Pertness,0,0
ALL WILL KNOW,0,0
Stephan Schauer,0,0
Kennt ihr Vogelfrey?,4,1
Radwaste,0,0
"Orbit Culture
Jungle Rot
ALL WILL KNOW
BLACK INHALE
The-Haunted
Parasite Inc.
WORST
Kataklysm
Alestorm für den ultimativen Sufferlebniss
Devils Rage
Gojira
Wardruna
Mgła",1,0
"Lordi,King Diamnond,In This Moment,Pretty Maids,D-A-D,illdisposed,Hatesphere,Terror Universal,Limp Bizkit,Body Count,Butcher Babies,Silver Dust,Lizzy Borden,Children Of Bodom,Defecto,Baest,Forever Still,Aphyxion,Cabal,Seven Thorns,Walking Rumor,Savage Machine,Baby In Vain",0,0
Mindreaper 🤯,1,0
"metallica, rammstein, epica, evanescence",0,0
Kataklysm,1,0
"A Day To Remember
I Prevail
Billy Talent
Anti Flag
Red Hot Chilli Peppers",2,0
All Will Know🤟 Einfach nur geil die Jungs!,0,0
"volbeat, billy talent, gotthard, fuchsteufelswild",1,0
"Iron Maiden,gloryammer,accepte,pantera.",0,0
Jungle Rot,0,0
Endlich Insanity,0,0
"Volbeat, The Darkness, Trivium",0,0
"Tenacious D, Royal Republic

Mau chli angers Züg. Wemme öppis cha kritisiere, de dasses sehr viu Wiederholige git. 

Und obwousi scho da si gsi:

System und Antiflag",0,0
"Parway Drive
Five Finger Death Punch
Billy tallent
Rammstein
The Offsprings
Frei Wild
Volbeat
Santiano
In this moment
Butcher babys
Kontrust
Green day
Fiddlers green",0,0
"Frei.Wild 
Unantastbar
Serrum 114
Goitsche Front
Five Finger Death Punch
Rise against 
Skindred
Fintroll
Equilibrium
Good Charlotte 
Ska-P
Knorkator😂",0,0
Mel Sägesser 🤣😂,0,0
Mel Sägesser 🤣😂,0,0
"🇨🇭🇨🇭🇨🇭
Days we are even
Teronation",0,0
ALL WILL KNOW,0,0
Judas Priest,0,0
Black diamonds 🙏🏻👏🏻👏🏻😀,0,0
Black diamonds 🙏🏻👏🏻👏🏻😀,0,0
BMTH or Suicide Silence❤,0,0
"Simia Sapiens, die rocked s greenfield sowieso jedi minute wos dert sind, aber wenns bi eu no uf nere bühne würdet spiele, de chönnteds no viel meh lüt durerocke🤘🏻",0,0
"Tenacious D
Rammstein",0,0
Driven Under,0,0
"Northlane, Oceans Ate Alaska, Novelists, Thy Art Is Murder, Chelsea Grin, Venues, Whitechapel, Thousand Below, Obey The Brave,Jinjer, Sink or Swim, Nubia, A  Day To Remember😏",0,0
mc hammer,0,0
Trivium Nightwish,0,0
Feine Sahne Fischfilet,0,0
"Triggerfinger, Death by Chocolate, Nomy",0,0
Devils Rage,0,0
Fuchsteufelswild,0,0
"Sum41, Green Day, Imagine Dragon, Ärzte, Red Hot Chili Peppers, Foo Fighters",1,0
Vodka Juniors,0,0
Schwarzer engel,0,0
Rammstein,0,0
Reliquiae,1,0
Tir Nan Og,0,0
Www.ghosttown-company.de,1,0
Paolo Keuffer oooohhhh jaaaa🤘💪,0,0
End of Silence....auf der grossen Bühne alles andere ist Beilage🤨,0,0
"metallica, Onkelz, Five Finger death punch, Megaherz , In Extremo, Der W, Arch Enemy , The offspring , Korn",0,0
"Lord Of The Lost
Rammstein
Ärzte
Böhse Onkelz",0,0
Nachtschatten !,0,0
,0,0
"The gaslight anthem,samiam, die manequin,Other Fools.",1,0
"Haha jo voll 🤣
 Ha eigentli no meh welle ufschriebe aber bi so velli bands hani nömm möge am handy ome töggele 😅😅😅🤣",1,0
Chris Tine Justin Bieber / Die Lochis / Daniela Katzenberger,0,0
Cordon Bleu 🤣🤣🤣,0,0
Ska P,0,0
Airborne,0,0
Artificial sky,0,0
Reliquiae,2,0
THE PRODIGY 🐜 RAMMSTEIN 🔥 ROSE TATTOO ☠️ LIFE OF AGONY 👺 L7 💄 THE BONES 💀... i mim Traum ... AC⚡️DC ✌🏻,0,0
Pentarium,1,0
Bionic Angel,0,0
"Pro-pain
Machine Head
hatebreed
mad sox
science of disorder
Ektomorf",0,0
"As i lay dying , system of a down , gojira , chelsea grin & rob zombie",0,0
Angry Again,1,0
"Evanescence
Like a Storm
Breaking Benjamin
Battle Beast
Frei.Wild
Onkelz
Epica
Korn
Volbeat
Any given day
Annisokey
Eths
Conjonctive
Rammstein
Abandon all ships
Hatebreed
Und so witer...",0,0
Darth Polly,0,0
WIZO,0,0
Dark Despair,0,0
XII Gallon Overdose! 🤘🍻🤘,1,0
OF COLOURS 🔥 bit.ly/WildfiresYT,0,0
Greenday 😀,0,0
LOGICAL TERROR,0,0
System of a down,0,0
Distrubet,0,0
against me! / iron chic / rancid / comeback kid / turnstile / brutus / cancer bats ...,0,0
Scarcrow,0,0
Géraldine Sixt daaa het öber gas geh 😂😂😂😂😂😂,0,0
"Betontod
Ärzte
Dritte Wahl
Calico
Flogging molly
Mr hurly
Kärbholz",0,0
ALL WILL KNOW,0,0
"Triptykon, Hellhammer, Requiem, Vulture, Burning Witches, Messiah, Coroner, Destruction, Portergeist, Rose Tattoo, Idle Hands, Sodom, Gomorra, Testament, Exodus, Death Angel, Cro Mags",1,0
Pearl jam!!!!!!!,0,0
Fuchsteufelswild....,0,0
ALL WILL KNOW gehen immer !,0,0
RELIQUIAE und Vogelfrey sind eine nice Kombi ;),1,0
Schonmal was von gehört!,1,0
Simia Sapiens 🤘,0,0
"Die Ärzte, Foo Fighters, Red Hot Chili Pepers, Zeal & Ardor, NOFX, Snitch, Korn, Offspring, Blink182, Hathors, Ska P, Bloodhound Gang,
Green Day,
Metallica, Alice in Chains, Rammstein,
Tool, ACDC",0,0
"After the Burial, Rammstein, A wake in Providence",1,0
"In Flames
Gojira
System of a down
Alter bridge
Insomnium
Periphery
Machine head
Adept",0,0
Feuerschwanz,0,0
"gern wieder mehr richtung punk👍 sowas wie Sum 41, blink 182...",0,0
Boysetsfire!!!,0,0
Babymetal 😁✌,0,0
Erdling ! ♡,0,0
TOOL,0,0
Mass Hystéria,0,0
August Burns Red,0,0
Die Ärzte,0,0
Rise against,0,0
Hollywood undead,0,0
Nicoline Andrea Janka immer doch. 😂,1,0
"System of a down
Billy talent
Avenged sevenfold",0,0
"Three Elements
Askara
Freakings
Triuwint",0,0
"Emil Bulls, Lonely Springs und Immenecense um paar meiner Favoriten zu nennen 😜",0,0
Wicked Plan,0,0
"Circol Of Execution, angry again, ektomorf, dimmu borgir, helloween, trivium, jinjer, caliban, kataklysem, alestorm, cradle Of filth, alarmsignal, selbstbedinung, zsk, fahnenflucht, trailerpark, the phobos ensemble,",3,3
Knocked Loose!!! 💪😤,1,0
"Wild Shift, LA Stoats",0,0
Gölä ☝🏻,0,0
Fifth harmony.,0,0
ALTER BRIDGE!,0,0
ALL WILL KNOW,0,0
"Slipknot
Five Finger Death Punch",0,0
"Freiwild 
Unantastbar 
Stunde Null 
Local Bastards 
Brennstoff 
Kärbholz 
Rotz& Wasser",0,0
Angry Again,1,0
"Parkwaydrive, five finger death punch, Rammstein, Sllipknot, all that remains, ensiferum. lamb of god, metallica, acdc, iron maiden, Ghost, greenday, good charlote, penywise, killswitch, the art is murder, dropkick murphys, rise against, blink182, simpleplan, the offspring, limp bizkit , reign supreme, a day to rember, böhze onkels, fettes brot, die ärzte, die totenhosen, marylin manson, billy talent, system
of a down, POD, asking alexandria, shinedown, wilson, disturbed, +44, the red jumpsuit, gunsroses, eluveitie, in flames, motörhead,sum41, architects,
WILSON🔥🖤🤘🏼",0,0
Die gliche Bands vom Greenfield 2012,0,0
"Volbeat, stone sour, ska-p, böhse onkelz, parkway drive, nothing more, in this moment, the offspring, i prevail, rise against, green day, five finger death punch 😋🤘",0,0
Broken Fate!!!!!!,0,0
Vogelfrey 🤘😎,0,0
"Real McKenzies
Flogging Molly
System of a Down
Disturbed
Parkway Drive
Korn
Die Ärzte
Rammstein
Broiler
Billy Talent
Powewolf",0,0
SABATON POWERWOLF,0,0
ALL WILL KNOW,1,0
SIMIA SAPIENS !!! 🤘🤘,0,0
"Nothing more
Megaherz
Eisbrecher
Skindred
Five finger death punch
Hollywood undead

Und die leider weniger realistischen
Clawfinger
System of a down",1,0
Glowing Shelter Three Elements,1,0
"Sons of Morpheus
Ephedra",0,0
Gregor Berger wiso?,0,0
"In flames, Hatebreed, Burry Tomorrow, A day to remember, Unearth, Five Finger Death Punch.",0,0
Hollowed,0,0
angry again,0,0
Die Ärzte,0,0
I CUT OUT YOUR NAME,0,0
"Nightwish, die Ärzte, Rammstein....",0,0
"Iron Maiden
AC/DC
Steel Panther
Judas Priest",0,0
"Rammstein, parkway drive, system of a down, sum 41",0,0
Jenny Pfister,0,0
Ganz klar izamanya,0,0
Gil Petit les ramoneur de menhirs wär saugeil!!!,0,0
I cut out your Name,0,0
"Foo fighters 
Green day
Rammstein
Volbeat",0,0
Pertness wäre mal genial.. Metal vom feinsten.... 🍺🤘🤘🤘🤘,1,0
"ARCHITECTS als headliner😊👌
Gutalax, thy art is murder, rings of saturn, i prevail, vulvodynia, within destruction, Acrania, walking dead on broadway, parkway drive, heaven shall burn, august burns red, Era, bury tomorrow, arch enemy,",1,0
Eidütig FireRose 🤘🏻🤘🏻,0,0
Deconvolution,0,0
Tu veux faire toute la prog ? 😂😂😂,0,0
"Pertness
Excelsis
FFDP
Disturbet
Sabaton 
Hammerfall
Iron maiden
Saltatio Mortis",0,0
"Skull fist
Spiders
Vintage caravan
Bullet",0,0
und zum Abschliessen am Abschluss.....d'Beatrice Egli  😁😂😉,0,0
"Billy Talent, Rise Against, Five Finger Death Punch, Volbeat, Parkway Dive, Heaven Shall Burn, Rammstein, Ärzte",0,0
"Rammstein, Volbeat in Extremo, Godsmack,",0,0
I CUT OUT YOUR NAME,0,0
"Abort Once Around, für mehr junge Bands 🌚",1,0
Perthness,0,0
"Rammstein
Saltatio Mortis",0,0
Pertness,0,0
Ye banished privateers,0,0
"Bury tomorrow
Parkway Drive
Any given day
As I lay dying
Fit for a king
Heaven shall burn
Trivium
Emmure
Architects
Monuments
Nine ice kills.
Rise of the Northstar",0,0
"Emerald, Fire Rose, Sinside, Maiden",0,0
Crashtime Gomorra DeepSun Destruction Devine Toil Emerald Killer BurningWitches,0,0
rammstein,0,0
I CUT OUT YOUR NAME,0,0
THECITYISOURS,0,0
"Rammstein, Hammerfall,
Powerwolf,
Gloryhammer,
Beast in Black,
Subway to Sally",0,0
Pentarium,1,0
Pascal Wenger 🤘🤘🤘,0,0
The Last Internationale,0,0
Five Finger Death Punch,0,0
"Pertness 
Unzucht
Eluveitie 
Ost+Front",0,0
DINOSAUR PILE UP !!!,0,0
FEVER 333 !!!!,0,0
ALL WILL KNOW,1,0
Breakdowns At Tiffany's 🙌😘,0,0
"Eisbrecher 
Rammstein 
Skillet 
In flames 
Vollbeat 
While shee sleeps 
Bullet for my valentin
Avegend sevenvold
Varg 
Slipknot",0,0
"strike anywhere / great collapse, the ghost inside, the interrupters, ska-p",0,0
Rose Tattoo,0,0
"Rammstein, Bullet for my Valentine, heaven shall burn, Green day, foo fighters, eisbrecher.",0,0
Hood Brawl,1,0
Matthias,1,2
Apophis,0,0
HYSTERIA,0,0
"System of a down, limp bizkit, offspring",0,0
Marie Bobillier oui 🤘🏼😂,0,0
ALL WILL KNOW,0,0
Pentarium,1,0
FROGstitution 🤟,0,0
"Gloryhammer, Kvelertak (on the big stage this time), Aephanemer, Amorphis, Dalriada, Elvenking, Heavy Metal Perse (would be awesome), Shylmagoghnar, Twilight Force, Wintersun",0,0
Circle Of Execution,0,0
Five finger death punch und Danko jones,0,0
3rd Choice,1,0
Infinitas 😉👍,0,0
"Turmion Kätilöt
Beast in Black
Hammerfall
Twisted Sister 
Ärzte
Green Day
Imagine Dragon",1,0
Oli Coco Sun ähh du hesch eh kei ahnig 😜🤣😘,0,0
"Lionheart, Sick Of It All, 1000 Löwen unter Feinden, Hellvetica, Agnostic Front, Terror, Hatebreed, Madball...🤘🏻",0,0
Imagine Dragons/The Killers,0,0
Fighter V,0,0
All Will Know ;),0,0
"Die Ärzte, Me first and the gimme gimmes, Volbeat",1,0
kha.wis,1,0
Pertness,0,0
Hysteria,0,0
Hellacopters,0,0
"Noëlle Rothmund haha, so alt bisch etz mol au nid 😋 i quäl mi mol immer no hi i mim hocha alter 😂",0,0
"Support your locals bands!
WICKED PLAN
XII Gallon Overdose
INFINITAS
Pablo Infernal
Crude Caress",0,1
"Circus of Fools
https://youtu.be/MX09wMkl7qo",10,0
Joel Peter Carinola All Life Ends hast du vergessen 😁,0,0
"Karnivool
Tool
Thrice",0,0
Sabrina Wanner halt ä d‘schnöre. Du bisch die wo gange isch und wider zrug id heimat cho isch oder!?😜😂,0,0
Reliquiae,0,0
Tir Nan Og & Darth Polly,0,0
Glowing Shelter,0,0
Wie wär's mit der Guerilla Band vom St. Gallen Open Air Stepfather Fred? 😁🤘🏻,0,0
"Böhse onkelz, Rammstein, oomph,
 Eisbrecher, bullet for my valentine",0,0
Anamorph 😁,0,0
Soulshifter,0,0
"Rammstein, avenged Sevenfold, Hatebreed, Soulfly, Heaven Shall Burn, Marylin Mason, Volbeat, Arch Enemy",0,0
This Room Is Alive 🤘,0,0
Oli Coco Sun jaaa du heschs errate.. 😉 Wer kann der kann.. 😋,0,0
Sabrina Wanner 😂😂 jaja. Scho guet. Wenigstens weisch wos schön isch😉,0,0
Oli Coco Sun siiicher 😉,0,0
"Crisix !!!!!
System of a Down
Alice Cooper
Tenacious D
Die Ärzte 
The Exies
Rammstein
Foo Fighters
Burning Witches
Cannibal Corpse
Disturbed
Böhse Onkelz
Arch Enemy
Subway to Sally",0,0
Pertness,0,0
Stepfather Fred! Guerilla Band vom Openair St. Gallen 2018,0,0
😘,0,0
Circus of Fools,0,0
PERTNESS🎸💥💥🎸!!,0,0
"HAK Mundartmetal 🤟🤟🤟 lesgo! 
Jana Lan",2,0
also wenn du nit jünger bisch....,0,0
Sorepoint Oftringen.😬,0,0
Modern Day Heroes🔥,0,0
Circus of Fools Love those Guys;D,1,0
"Feuerschwanz Hämatom schandmaul volbeat eisbrecher megaherz ostfront arch enemy oomph!
😍😍😍

Dario Amstad oder diä wäreds",0,2
Powerwolf,0,0
Soulshifter,1,0
Circus of fools <3 hab sie auf dem mera luna als Newcomer vor ein paar Jahren erlebt. Tolle Band,3,0
Stepfather Fred,0,0
HULK CITY,1,0
Halls of Oblivion,0,0
Corpus Delicti 🤘,0,0
Stjepan Palescak samsiii!!! whyyy!,0,0
Nico Benjamin Wiget 🥰,0,0
"Asking Alexandria, Bring me the Horizon, Three days grace, Disturbed, Slaves, Alter Bridge, I prevail, Beyond the Black, Breaking Benjamin, Dead by April, Halestorm, In this Moment, Apocalyptica, Bad Wolves, Too close to touch, falling in reverse, Lacuna Coil, while she sleeps, we came as Romans",0,0
Freiwild,1,0
Megaherz Manowar Heimaterde in extremo Powerwolf  airbourn 😃😃,0,0
Jaa das wer geill,0,0
Michelle Myu Bloch wels geil esch und fählt ☺️,0,0
"Avenged sevenfold
Ramstein
Onkelz
Parkway Drive
Metallica
Exelsis",0,0
Simia Sapiens,0,0
STEPFATHER FRED  Guerilla Band vom St. Gallen Open Air 🤘🏻,0,0
Wicked WICKED PLAN,0,0
Inner Core,0,0
Deadlock,0,0
Dimmu Borgir🤘🏼,1,0
A R C H I T E C T S ❤️ T//S,0,0
Raised Fist,0,0
Wicked plan,1,0
Bad Religion,0,0
Circus of Fools!!,0,0
Circus of Fools wären mega cool,0,0
"Mob Rules,,,,",0,0
Circus of fools,0,0
Billy and the BoozeBirds,0,0
Evanecence,0,0
Evanescence🖤,0,0
KNÖPPEL!!!! 🤟,0,0
"""Guerilla Band vom St. Gallen Open Air""
Stepfather Fred",0,0
Inner Core,0,0
Feine sahne fischfilet,0,0
Stepather Fred✊,0,0
Last Kind Words,0,0
https://m.facebook.com/story.php?story_fbid=1909708959080018&id=140899012627697 Stepfather Fred gehören unbedingt auf die Bühne 😍 die Jungs sind mehr als cool 👍❤️,0,0
"Frank Carter and the Rattlesnakes, Of Mice & Men, Biffy Clyro, Architects, Asking Alexandria, Emil Bulls....",0,0
"Our last night (da nicht gespielt)
Die ärzte
Parkway drive
A day to remember
Madsen
Sunrise skater kids
Sum 41
Vait
Callejon
Clutch
Danko jones
Frei.wild!!!",0,0
"Stepfather Fred
die Guerilla Band vom St. Gallen Open Air und die aktivste Band aus unserem schönen Allgäu mit denen wir es auf keinen Fall langweilig 😎🤘 https://m.youtube.com/watch?v=6iP5LwvvBaU",0,0
ASP,0,0
Stepfather Fred,0,0
LAST JETON,0,0
Truckfighters,0,0
INNER CORE,0,0
Böhse Onkelz :),0,0
"Parkway Drive
While She Sleeps
Stick To Your Guns
Ghost
Rise of the Northstar
System Of A Down
TOOL
Tenacious D
Foo Fighters",0,0
Circus of Fools,0,0
"I prevail 
memphis may fire
blessthefall
escape the fate",0,0
Circus of Fools👍,0,0
"Amorphis
Die Apokalyptischen Reiter
Eluveitie
Die Ärzte",0,0
"Black Stone Cherry
Volbeat
Kamelot
Rose Tattoo
New Roses
Rival Sons
Saving Abel
Adelitas Way
Hinder
Seether
Fiddlers Green
5FDP
Greenday
Und immer wieder Die Toten Hosen",0,0
Stepfather Fred 🤘🤘🤘,0,0
Wa isch denn euer problem mit freiwild,1,0
Pearl Jam,0,0
"Parkway drive
Any given day
Atilla
Deez nuts
Fit for aking
Freiwild
Good Charlotte
Dum 41
Heaven Shull burn
Eskimo Callboy",0,0
Ronny Benz würdmi eu interessiere,0,0
"Our Mirage, Imminence, I- Prevail",0,0
"Gojira
Heaven shall burn
In Extremo (dies mal ohne kurzfristige Absage ;))
Equilibrium
Varg",0,0
Mess Up Your DNA,0,0
TOTENGEFLÜSTER!!!,0,0
Inner Core,0,0
Forge und Circus Of Fools,0,0
https://www.facebook.com/steelmadeofficial/,0,0
Illumenium 🤘,0,0
mayhem,0,0
mayhem,0,0
Die Alkocops,0,0
Irony of fate,0,0
Irony of fate,0,0
Iron Horses,0,0
Notus-Gang,0,0
"Pertness, Beyond Dystopia, System of a Down, Rammstein, Haggard, Dark Tranquillity, Insomnium, Wolfmother, Be`Lakor",0,0
Social Distortion,0,0
Soulshifter,1,0
DevilsBridge,0,0
"DÄ
FFDP
FABER
QL
BRDIGUNG
KMPFSPRT
HÄMATOM, ohne Sturm
UNZUCHT
FREIWILD
MEGAHERZ
ARCH ENEMY
NOMY
IN THIS MOMENT
ZICO CHAIN
EGYPT CENTRAL
THOUSEND FOOT KRUTCH
FROM ASHES ZO NEW
IN FLAMES
TWENTY ONE PILOTS
H-BLOCKX
ADAM ANGST
NATHANIEL RATELIFF
JENNIFER ROSTOCK
BAD WOLFES
SANTIANO
MASSENDEFEKT
BROTHERS OF METAL
SEVEN NATION ARMY
IRIE REVOLTES
IN EXTREMO
GÖTZ WIDMANN
SARAH LESCH
BROILERS 
ROGERS
und und und...könnte den ganzen Tag so weiter machen...",0,0
"Stepfather Fred, Alice in Chains, Godsmack, Queens of the Stone Age",0,0
Colossus fall,0,0
WHY AMNESIA,2,0
Tragedy Of Mine,1,0
"all american rejects, a day to remember , Broken Reality , Emerald",0,0
"We Spoke Of Lies 
Burning Witches 
Helgrindur
All Will Know
Nothgard",0,0
Corpus Delicti !!! \m/,0,0
Steve Link Band 🤘🤘,1,0
Circus of Fools,0,0
Circus of Fools,0,0
Au jooo   ich tubel,0,0
The Lost Art,1,0
Circus of Fools,0,0
Broken Fate usem Freiamt,0,0
Irony Of Fate,0,0
"A7x, Trivium, BMTH, Ghost, Three Days Grace",0,0
O'MARA,0,0
Evocation,0,0
"Jessica Brütsch und du? Schlag was vor. Ich hatte ne Umfrage zum greenfield, da hab ich meine Vorschläge schon geäußert.",0,0
Invictus,0,0
"Jinjer, Alien Weaponry, Motionless in White, Disturbed, Upon A Burning Body, Amorphis, Lower Than Atlantis, After the Burial, Skillet, Crown the Empire",0,0
SuicidiuS Official,1,0
Circus of Fools!!,0,0
ALL WILL KNOW,0,0
Unplaces - Indie-Synth-Rock,0,0
"infected rain, talco, agnostic front, ensiferum",0,0
"Within Tempetation, Rammstein, Asking Alexandria",0,0
"Dark Tranquillity
Furor Gallico
Ensiferum",0,0
Airborn 🤟,0,0
"Korn, Ives Irie, Delinquent Habits, Biffy Clyro, House of Pain, Psycho Realm, Cypress Hill, Power Flow.",0,0
"Disturbed
Broken Fate
Blutengel
Soil 
Lord of the lost 
Xandria
All that remains
Dimmu borgir
Skillet
Welicoruss
The Hu
Jinjer
Dope
Emmure
Cradle of filth
Unzucht
Semblant
Days of cinder
Saliva
Drowning pool
Disarmonia mundi",0,0
"Our last night
All that remains
I Prevail
Issues
Escape the Fate
State Champs
Framing Hanley",0,0
Matthias Steiner hab icj auch schon gemacht😊,0,0
"Joel Peter Carinola Ich weiss nicht, ob wir wirklich am Greenfield spielen wollen...",0,0
Thy art is murder,0,0
pffff... die ärzte giuste? ...über system of a down redi gar nid 🤮 ...de dütlech lieber frei.wild oder onkelz 😘,0,0
Stepfather Fred,1,0
Ja denn schrieb 😉😘,0,0
Dr. Elephant's Revolution,1,0
Delinquent Habits,0,1
"frei.wild
böhse onkelz

...voilà Manuela Giustiniani 😘",1,1
"borki, am DO bini im Z7... stone temple pilots 🤘",0,0
Brave Bueb 😂,1,0
Wäre auch mal schön mit einer Berner Oberländer Band „ Pertness/ Constraint 🤘🤘🤘,0,0
"Skillet
Frei Wild
Billy Talent
Rammstein
Five Finger Dead Punch
Avenged Sevenfold
Stick to your Guns
Metallica",0,0
sum41,0,0
Alexandra Salzmann volbeat wäri auso au debi 😂,0,0
Limerick -Band,0,0
We would love to play!,0,0
"Freiwild, böhse onkelz, nice to eat you",0,0
"Muse, paramore, evanescence, deftones, die ärzte, green day",0,0
Pillar of Salt,0,0
Simia Sapiens,0,0
@All Will Know,0,0
"Marilyn Manson, Rammstein, godsmack, skillet,disturbed, korn, billy talent, five finger death punch",0,0
